fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
9.495720624,0.464328095,0.497499221,4.252006654,0.049327917,30.13757461,20.71084259,0.996033882,3.29460516,0.529293082,11.06561607,6
8.286767549,0.64926224,0.417428488,-0.207454134,0.09629342,10.40329681,33.37549104,0.995644811,3.219096577,0.749168015,10.43818559,6
6.338340418,0.816288907,0.527327545,2.156279717,0.062019185,20.58015555,56.45796259,0.994782344,3.415165847,0.748047248,9.405685905,6
8.83244465,0.597466516,0.05271918,2.879301084,0.155708918,24.80507945,54.43918194,0.994733672,3.039624352,0.436083366,9.234687344,5
10.2735647,0.792423075,0.085497921,2.326110808,0.127317395,12.98633389,-2.56303974,0.995454207,3.33492093,0.720769862,10.12439491,5
9.174378262,0.740863678,0.335572026,2.045437606,0.123984281,32.8865482,27.55630288,0.996335233,3.359815568,0.561321082,10.47215679,5
7.222486029,0.593358678,0.103552299,1.882387797,0.115150833,31.777845,65.96638564,0.998165781,3.284254871,1.120704219,8.820416674,5
8.990800535,0.427498608,0.346210393,2.848469513,-0.007794347,28.67239388,3.536005173,0.994584391,3.31670895,0.917538558,8.901850634,6
7.048959143,0.44339774,0.432435545,4.613433513,0.120869823,19.32166419,31.97419377,0.997649412,3.131509124,0.376828855,9.494593049,5
7.60987381,0.304899042,0.465821437,1.661458872,0.121880546,14.63593488,35.26190057,0.993765411,3.315481951,0.734778753,11.19173505,5
8.095159356,0.349745765,-0.020018297,0.767815903,0.140702907,8.749941219,44.58075002,0.995737831,3.286872706,0.473281333,11.30005028,6
8.788911552,0.531674331,-0.048021754,5.886433463,0.116401717,9.610034022,34.4070775,0.993873089,3.022854812,0.513432875,10.96594092,7
5.462919463,0.674252935,0.139209779,1.722376985,0.109985489,15.86227968,-36.80511106,0.994678203,3.133962727,0.42167642,11.72536265,7
7.254770106,0.676337082,0.695695791,1.014099788,0.069078397,14.10847835,10.9592183,0.998229619,3.153002467,0.736553276,8.527782152,6
8.015528946,0.569766333,0.090365775,3.8627064,0.176899774,8.91382126,58.78587847,0.994658677,3.291658623,0.751090352,8.809589636,6
7.107209588,0.551831905,0.403707953,3.53861438,0.162637588,-6.297180851,-10.26219088,0.996972854,3.162256447,0.760224256,11.09611119,7
10.76272865,0.595768984,0.059563328,3.469001408,0.112358197,33.31356738,67.29255914,0.995278194,3.380347451,0.532026974,9.397385243,5
8.786971254,0.52649092,0.114028519,0.481670444,0.15388502,23.44757958,18.69058,0.996258657,3.394127741,0.679979162,11.84770026,6
10.0385724,0.342245349,0.484557183,4.18056427,0.050766546,15.27879765,17.70297068,0.994515778,3.228097362,0.559191977,9.221208158,5
11.04440721,0.516591658,0.402069122,5.987639845,0.101846382,7.320651355,90.95900666,0.997792747,3.156723623,0.32813448,8.646995247,4
6.942074397,0.308356526,0.492146714,2.276081466,0.029521414,-13.41559707,40.47053677,0.99548803,3.477293904,0.434632199,9.346535902,5
8.5613959,0.73661519,0.372092029,3.980377233,0.178950747,21.36583767,108.8507214,0.996649114,3.327315051,0.716164345,12.31493391,5
6.176243162,0.569198147,-0.016535154,4.939384263,0.137004009,19.93700285,28.45369625,0.997354323,3.235740673,0.772544304,10.61393201,5
10.01050047,0.593844527,0.305885783,2.347219197,0.040809834,28.60684739,39.61159321,0.998853241,3.170612813,0.67078433,11.54757952,7
11.07852299,0.646281228,0.026746425,4.323617588,0.083085633,14.54598306,39.04990024,0.996444941,3.200179757,0.502970508,11.21253953,5
10.56607973,0.281320039,0.212030521,1.794438757,0.035533946,21.24113603,9.63553622,0.998123309,3.450133332,0.406697258,10.75316076,5
9.410372241,0.408413048,0.085456175,-0.064280516,0.023398839,23.2898198,-4.220174555,0.996533459,3.478442648,0.642321748,8.834606343,7
6.960495957,0.501102948,0.115053139,2.608971546,0.073176939,17.464633,66.77945422,0.995573281,3.336075627,0.486519096,8.49983496,8
9.909046366,0.408310965,0.181077768,1.509239975,0.068967358,13.82770874,64.87525981,0.998816159,3.166538321,0.601593012,9.580638214,5
8.77009717,0.608462486,0.407852493,1.371629856,0.128478306,23.50794054,70.17066768,0.999592784,3.479913886,0.615639186,8.751741976,6
9.58773204,0.471853678,0.523890733,0.519422962,0.123873047,8.573293617,40.39400038,0.995280859,3.498837163,0.759424969,11.10139609,5
7.818087028,0.55198164,-0.079759825,2.254770821,0.096015165,22.63224938,60.50496086,0.99409591,3.287592252,0.476392807,8.442485838,5
9.380020378,0.575038401,0.520635023,2.788761665,0.026202317,22.71468239,59.05578211,0.996715783,3.182978826,0.372234668,10.88046815,5
7.922759409,0.496832733,0.353107542,2.431621025,0.118876482,15.142403,18.50504996,0.993848376,3.582866186,0.666199945,9.54620868,6
9.842938871,0.509788649,0.30603333,-0.68567984,0.080508915,18.30405394,56.21070061,0.999501736,3.672040763,0.785330739,9.121813474,5
10.28374669,0.299800234,0.423175525,2.770122414,0.108832556,23.14952095,57.71272405,0.996173861,3.425416411,0.577038548,10.24855233,5
8.231944422,0.589812441,0.218624867,2.641278068,0.064766097,3.960374184,22.10943856,0.992378068,3.448331335,0.645893621,12.55735379,6
8.224470216,0.715670338,0.660609088,0.904759149,0.163094779,30.94698758,-2.888856276,0.994587623,3.174657627,0.507623349,12.45286226,7
8.972138266,0.477607941,0.168272437,2.912419328,0.160777379,11.05514247,34.71859612,0.996453401,3.501446092,0.719491031,10.14125819,6
8.365243696,0.576944277,0.20110056,2.543196851,0.171690857,17.48717724,-3.094451814,0.996978619,3.400327664,0.687160993,11.28847452,5
7.327330782,0.36493836,0.292038725,0.46255151,0.096358847,4.368343894,51.9855461,0.996036585,3.174964572,0.680787977,10.11987818,5
7.60568956,0.455549417,0.391437001,2.652226772,0.11846865,13.20156215,102.2984088,0.996215646,3.330384052,0.65961417,10.86615209,5
7.66590392,0.684728496,0.040258444,0.56814237,0.049263569,29.10865703,85.90056225,0.996130682,3.006889092,0.795604822,10.56185982,5
10.92222819,0.584118084,0.283912101,1.263269216,0.04411897,3.957839723,57.54676493,0.996431962,3.250617301,0.793254442,9.693084372,6
10.48745537,0.574674601,0.382631201,5.109791706,0.030532043,0.073973577,25.80152756,0.996534825,3.307660807,0.850548635,10.73166618,6
7.559428005,0.289837569,-0.055133174,0.125636491,0.073382216,13.99028499,75.66336355,0.995285437,3.225699816,0.522710777,10.22747032,5
8.123253027,0.587212577,0.257178764,2.921562682,0.03795228,3.65702399,29.55387135,0.992874935,3.268722849,0.684383782,9.533359138,5
6.87616674,0.411332795,0.600692076,2.442455523,0.138152871,8.078346469,31.88120931,0.996070067,3.243745374,0.655227435,12.3487707,7
7.424198166,0.674111935,0.282109931,-0.086695587,0.081014113,15.19335048,73.48595172,0.996971307,3.45286872,0.390351579,11.99572291,5
6.512211488,0.670954357,0.244045282,2.853290504,0.134280313,12.96587395,21.01908176,0.995976677,3.259248587,0.566002547,9.736303531,5
6.673901086,0.748985076,0.301964493,2.043790673,0.007291834,15.08687642,51.98282976,0.994928647,3.126818981,0.659448973,10.41645619,6
8.243216311,0.241029757,0.269707602,1.554478504,0.071552606,19.70983914,65.80083763,0.996892969,3.430037345,1.002187717,11.21523164,6
9.65715979,0.328810437,0.40032017,2.651925681,0.082380468,-0.878186172,118.1059896,0.994772311,3.24158424,0.478728873,9.842056934,5
10.61375933,0.477528367,0.108627884,4.808262692,0.042572467,8.047395647,75.14002462,0.996375154,3.06829041,0.675314266,11.4270241,6
5.897432068,0.602085965,0.229634215,2.623057931,0.076768242,9.991822217,-1.110825023,0.995282006,3.262480797,0.792880819,10.34796084,6
4.928330552,0.407052947,0.002943704,2.187526084,0.014492802,14.18432264,11.5956779,0.998363771,3.450524375,0.80029175,10.85716496,7
9.739608664,0.162444641,0.45552317,2.611408092,0.125633819,32.9838953,93.9072524,0.998401958,3.190314216,0.642901007,10.36227821,6
11.60680648,0.071238056,0.203143283,4.499428685,0.121587454,23.3282964,33.22790219,0.996329364,3.259512637,0.619890036,8.927408739,7
4.887699662,0.487828372,0.123484627,2.058563047,0.070415888,6.965213316,65.36262166,0.996031564,3.402380304,1.027367962,9.476517862,7
8.933403274,0.735142143,0.254711157,2.328003694,0.130012593,22.75695486,24.94013636,0.996423521,3.331490201,0.773409375,8.30623951,5
7.100815487,0.281863034,0.072449332,3.29542948,0.119461167,-2.128426774,-10.88366737,0.997100931,3.387480702,0.765645218,9.813028386,8
8.171945402,0.442707899,0.305696722,2.594304198,0.075900323,16.92278798,58.94876257,0.998303305,3.249596894,0.790546,10.83725123,6
7.073270112,0.55949385,0.161922498,2.969519339,-0.006461396,18.24621558,16.81963062,0.9951558,3.410604322,0.313443254,10.53854774,6
7.695696557,0.692770851,0.484557925,4.181296288,0.063051705,2.569581417,14.96446713,0.997028153,3.101411929,0.806886358,11.11504055,6
