fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
4.888541,0.17994326,0.25314903,-3.0951767,0.06044466,36.98222,97.3126,0.9943931,2.8901727,0.32292897,9.679367,6
5.183164,0.22834265,0.12683176,-2.7908149,0.03294131,21.470167,88.91805,0.98994654,2.9567668,0.35955003,9.662662,5
4.8951435,0.17857027,0.2157724,-0.86306065,0.042456247,32.149498,84.12648,0.9910261,2.8672483,0.2806081,9.52916,8
4.371962,0.13880816,0.16046742,-6.241943,0.031416215,11.230925,72.48158,0.99474406,2.978862,0.31492794,9.028542,7
4.5914745,0.20046791,0.16175938,-2.2619812,0.028974313,8.39717,71.82633,0.9887592,2.9171386,0.3346567,9.14013,7
4.7978544,0.18161778,0.11299201,-1.9246619,0.032929145,21.204636,60.94781,0.99145406,2.9133232,0.33861476,9.153507,6
4.8905177,0.19565667,0.08842302,1.0825591,0.045649223,24.86325,91.569244,0.99108416,2.9238632,0.32601243,9.221466,5
4.8002033,0.23342732,0.19743311,-4.913828,0.038548704,31.857964,88.55257,0.9888423,2.944334,0.34254965,9.0234995,6
4.9547825,0.13630705,0.21147941,-3.081366,0.04055682,25.328299,90.804375,0.99179953,2.866023,0.32281762,8.917741,7
5.2112474,0.18446817,0.17816213,-2.119721,0.046835147,23.84973,72.57137,0.9893543,2.8437138,0.35822526,9.366648,7
4.7550855,0.14310956,0.11541878,0.05790331,0.02366574,33.359634,56.084198,0.9891662,2.9406807,0.34341526,9.54802,5
5.033692,0.21203393,0.1879364,-4.0315847,0.02438112,21.328928,81.0235,0.9905463,2.9189072,0.36112955,9.628367,7
5.1800466,0.15587175,0.123167455,-2.3472388,0.027598158,19.096493,65.98755,0.9891198,2.8373194,0.33926675,9.065435,6
4.984042,0.22341949,0.17768735,-0.19980124,0.043497756,18.839655,71.10171,0.99136317,2.8823307,0.3412892,9.178414,5
5.02319,0.15413852,0.07275503,-1.3806893,0.044067863,13.148767,71.632484,0.9919172,2.8822658,0.3119504,9.240236,5
4.892798,0.1750788,0.16254821,-3.146711,0.041018426,23.852303,55.359787,0.9907359,2.9000342,0.32150558,9.35292,6
5.0111923,0.19794092,0.20152305,0.53106475,0.035261072,13.803607,75.04569,0.9914221,2.9026246,0.30620497,9.187915,5
4.848004,0.15203327,0.19467478,-3.5562963,0.032154653,17.150932,66.58606,0.99256325,2.9042795,0.31798318,9.228115,6
4.939223,0.20352937,0.1666779,-2.3677769,0.046249133,23.079948,80.12329,0.9894281,2.9053931,0.28430203,8.9928,6
5.3850336,0.19658625,0.22130455,-6.5522733,0.050301187,29.960693,88.19582,0.9898416,3.0522406,0.40713185,9.08481,5
5.071224,0.23992388,0.25922492,0.93844646,0.04640533,36.09068,107.884895,0.9906089,2.975448,0.30435526,9.235133,7
4.900359,0.18911533,0.15451956,2.26534,0.031499945,5.869231,58.17402,0.98844814,2.8576422,0.32626408,9.230437,6
4.706594,0.22757067,0.13043812,-5.8898253,0.04157407,16.640856,79.443825,0.9943636,2.9756675,0.36266547,9.370759,7
4.576888,0.22139014,0.06358489,-2.164916,0.026609883,13.687999,72.1524,0.99244976,2.9697204,0.33990994,9.407471,6
5.3833914,0.20911579,0.18144144,-0.31561026,0.03192547,19.730331,73.653244,0.98999995,2.9230826,0.3604839,9.425454,6
5.0460114,0.22128527,0.17649852,-1.7488124,0.023869691,21.450768,101.19398,0.99570966,2.9250424,0.30991676,9.637257,6
5.0061936,0.2130716,0.0843458,-2.556082,0.04942018,21.979689,91.146515,0.98870695,2.931718,0.36712772,9.605345,6
5.474308,0.19675812,0.22943218,-0.6623767,0.02995238,12.800935,100.8856,0.9924087,3.0166771,0.36506572,9.7030735,7
5.0001802,0.21481335,0.037200756,1.414268,0.032769132,25.663488,91.179825,0.98987174,2.916246,0.32732815,9.163134,5
