fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
9.974321365356445,0.5742443203926086,0.5742822885513306,3.7791872024536133,0.08301375806331635,8.052521705627441,36.02804183959961,0.9974939227104187,3.271132230758667,0.6673711538314819,11.57244873046875,5
8.022879600524902,0.6937469244003296,0.2198435217142105,2.4649040699005127,0.0921589806675911,12.870089530944824,55.0695686340332,0.997177004814148,3.399651050567627,0.6008442044258118,9.634987831115723,5
7.9725661277771,0.8682963848114014,0.23737332224845886,2.802643060684204,0.10367561131715775,15.08613109588623,80.11370849609375,0.997726321220398,3.4652061462402344,0.6013472080230713,9.267181396484375,5
7.397091865539551,0.7687229514122009,0.1860630363225937,2.504138708114624,0.0977977067232132,14.163992881774902,64.62608337402344,0.9970801472663879,3.4460790157318115,0.6121310591697693,9.468692779541016,7
6.949792385101318,0.9262354969978333,0.11215370148420334,2.5684361457824707,0.10927481949329376,13.879493713378906,73.5682373046875,0.9974972605705261,3.5243945121765137,0.6138942837715149,8.893250465393066,5
9.01249885559082,0.6461665034294128,0.2903198301792145,2.347543716430664,0.09520751982927322,10.3544282913208,51.093448638916016,0.9978412985801697,3.3520214557647705,0.5835201144218445,9.365974426269531,4
7.889588356018066,0.6635811924934387,0.22568203508853912,2.521371364593506,0.09170488268136978,13.940075874328613,57.37424087524414,0.9968753457069397,3.390227794647217,0.6144980192184448,9.861146926879883,6
8.75730037689209,0.6524405479431152,0.2849840223789215,2.499574661254883,0.08956404030323029,13.2516450881958,56.542564392089844,0.9973827600479126,3.3701601028442383,0.5841151475906372,9.705081939697266,5
8.685811042785645,0.5886139273643494,0.28537073731422424,2.3777387142181396,0.09088259935379028,11.377593040466309,43.182769775390625,0.9973080158233643,3.3170886039733887,0.5920741558074951,9.673873901367188,5
9.185956001281738,0.5408152341842651,0.3845789432525635,2.559767961502075,0.08979201316833496,10.429824829101562,41.449180603027344,0.9974721074104309,3.2624759674072266,0.6096709966659546,10.058631896972656,5
10.103659629821777,0.5399905443191528,0.5918926000595093,4.054861068725586,0.07941491156816483,9.15759563446045,34.994667053222656,0.9978122115135193,3.2648375034332275,0.6618798971176147,11.562522888183594,6
7.717425346374512,0.7710314393043518,0.20637507736682892,2.5635008811950684,0.09815523773431778,14.611050605773926,66.9129867553711,0.9971766471862793,3.4390487670898438,0.5974406003952026,9.442231178283691,8
8.076817512512207,0.6156931519508362,0.3551247715950012,3.4265260696411133,0.07896064221858978,10.7811918258667,38.81760787963867,0.9963549375534058,3.3516221046447754,0.6507140398025513,11.27302074432373,6
7.6973185539245605,0.5877171754837036,0.22593532502651215,2.6117451190948486,0.08095648139715195,13.380875587463379,47.331974029541016,0.996322512626648,3.355217456817627,0.6202988028526306,10.379949569702148,6
9.927396774291992,0.5534083247184753,0.609826922416687,3.5702898502349854,0.08280942589044571,8.732471466064453,30.43414878845215,0.9975703358650208,3.243678092956543,0.6536346673965454,11.564674377441406,6
10.688676834106445,0.5656983256340027,0.45324572920799255,2.475324869155884,0.11628461629152298,0.19539454579353333,28.54647445678711,0.999600887298584,3.1625490188598633,0.5777184963226318,8.599493980407715,6
9.515525817871094,0.5424787402153015,0.5340826511383057,3.708185911178589,0.07511010766029358,12.868158340454102,36.474491119384766,0.9971299171447754,3.2719078063964844,0.6311401724815369,11.527787208557129,6
8.283503532409668,0.7015604972839355,0.23658223450183868,2.3566911220550537,0.10224062949419022,11.706942558288574,56.25857925415039,0.9975606203079224,3.387824296951294,0.6013749837875366,9.298147201538086,5
9.261890411376953,0.6251081824302673,0.4332751929759979,3.418876886367798,0.08451312780380249,11.265421867370605,50.495643615722656,0.9970678091049194,3.31878924369812,0.6526681780815125,10.874250411987305,5
9.382688522338867,0.6147814989089966,0.33045586943626404,2.3561887741088867,0.10845722258090973,5.794598579406738,40.56514358520508,0.9984772205352783,3.2962424755096436,0.5942032933235168,9.110330581665039,6
9.826054573059082,0.5771109461784363,0.6178880929946899,4.061941146850586,0.07566748559474945,10.384313583374023,29.841459274291992,0.9973854422569275,3.2712562084198,0.6549415588378906,11.878861427307129,6
8.501723289489746,0.9509443044662476,0.2591797411441803,2.824674606323242,0.1164732351899147,13.08139705657959,87.34455108642578,0.9984878301620483,3.509087324142456,0.5799224972724915,8.72590446472168,5
9.411910057067871,0.5930724740028381,0.33325761556625366,2.3077621459960938,0.1061323955655098,5.433013916015625,37.774959564208984,0.9984003305435181,3.288557529449463,0.5970555543899536,9.163755416870117,6
