fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
7.6815033,0.35611013,0.48608407,9.457207,0.04371447,64.99909,202.20975,0.99596864,3.0272942,0.35370904,9.695001,5
5.9353867,0.29337627,0.36528695,9.151625,0.042791795,44.928116,101.79818,0.99232054,3.0315542,0.4847158,11.679585,8
7.279542,0.27074692,0.33066165,4.3151813,0.06173146,51.025932,189.7712,0.9961835,3.2700794,0.69350934,9.202972,4
6.9293346,0.30065712,0.27211463,14.979035,0.04495978,54.093536,178.76328,0.99743503,3.1270347,0.46439275,9.6138315,5
6.750725,0.24310617,0.20434147,2.5523295,0.038255315,23.701754,165.09314,0.99172467,3.31778,0.5426865,11.380654,7
6.2005334,0.31677175,0.2510754,6.8767204,0.062072452,39.779892,193.10397,0.99549216,3.204231,0.55947256,9.104204,5
6.248078,0.2328593,0.4656432,1.7661854,0.024881057,50.31039,112.314285,0.9884607,3.2812173,0.33436006,12.653894,6
7.916404,0.36874872,0.33791563,3.581564,0.042098917,25.768776,124.54061,0.99210805,3.1781058,0.37996376,11.323324,7
5.992226,0.3613172,0.318334,1.6203188,0.036709443,41.100544,124.789696,0.99010044,3.4105613,0.43935838,11.163069,7
6.931105,0.2602364,0.34268418,8.942492,0.05485062,77.73684,177.65874,0.9945527,3.0593839,0.61119944,10.683191,7
5.8504767,0.22193456,0.42738855,1.0913669,0.043871455,55.407776,125.311295,0.9893209,3.1778271,0.5642316,12.010048,7
6.6103463,0.23714876,0.2314173,3.9921277,0.048366603,17.931244,98.27296,0.99293137,3.1360984,0.42101067,10.253023,5
6.367958,0.2821762,0.3133942,20.443401,0.054036304,28.461708,150.04814,0.99942434,3.1654158,0.41392538,9.134243,4
6.3765225,0.309397,0.2994375,2.2797234,0.042919777,18.82035,73.781586,0.9889179,3.1338232,0.42604265,13.056151,6
7.748165,0.2281556,0.25263774,2.0885897,0.03331259,28.84538,94.41174,0.9894942,2.9926646,0.3530007,12.649779,7
7.05087,0.31488508,0.32655418,12.6688,0.061535176,47.944443,158.77745,0.9999628,3.3489418,0.8608226,8.558258,6
7.4646373,0.29699755,0.48765,16.436625,0.056459468,23.315613,161.47987,0.99923307,3.043298,0.45830408,9.086054,6
6.7999554,0.24603964,0.23097993,11.815574,0.06571996,34.85269,121.148155,0.9966781,2.9444287,0.55084205,9.398647,6
6.541773,0.12362548,0.25650433,1.9598534,0.045308482,21.446596,89.04583,0.98995334,3.1891851,0.36246482,11.740775,5
7.536548,0.28730422,0.39354897,4.6565027,0.04674008,43.968563,162.74443,0.9944102,3.090435,0.40855396,9.601231,5
7.59576,0.30925658,0.38286734,2.7032855,0.05973675,19.542553,143.5385,0.99200773,2.9942753,0.676985,11.098099,5
