fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
7.9452524,0.2563557,0.30016947,14.606785,0.059473466,29.105482,122.03075,0.9987975,3.1742997,0.39477342,9.442871,5
8.09973,0.27582815,0.45305416,1.3334761,0.061971318,35.044987,95.677864,0.9928834,3.2760715,0.7066302,11.148496,5
6.372631,0.24464838,0.534742,18.298666,0.054741714,44.006397,195.88686,0.9982403,2.9176004,0.46358877,9.234169,5
6.47822,0.31760827,0.20088966,2.8791206,0.06053428,31.527838,168.60016,0.9944201,3.1311212,0.48589927,9.134207,5
7.738359,0.34420794,0.3716893,8.076651,0.044795085,3.950263,90.56113,0.9962603,3.1090627,0.27305993,9.645829,4
6.8088403,0.2869484,0.3213038,20.921011,0.04937061,42.083717,221.96162,0.9996296,3.0389037,0.4696203,9.312757,5
6.5031495,0.279916,0.28936106,1.6233634,0.039712247,32.115894,167.56866,0.9930006,3.2744415,0.58066344,9.850781,6
7.352466,0.24809991,0.33762628,2.0299113,0.030411676,54.2329,182.67023,0.99189293,3.1653821,0.3553143,11.851149,6
6.3365793,0.25805143,0.33080578,1.9622303,0.0432518,36.500664,146.10886,0.9913302,3.1499422,0.4681791,11.000053,5
6.2568765,0.24868669,0.19348386,13.443592,0.046212148,41.74419,148.4194,0.99811244,3.186368,0.43945807,8.984233,6
6.7728577,0.19165945,0.25268188,1.3622688,0.038264893,8.8223295,80.7854,0.9925544,3.1475246,0.3358774,10.035833,5
7.6691923,0.18415867,0.2652954,3.287021,0.052043296,46.09305,136.92822,0.99447286,3.1595454,0.42498547,9.858791,5
6.644626,0.3099448,0.3044509,2.0662847,0.036082167,29.556486,105.68056,0.9901629,3.1978104,0.47459778,12.671661,8
5.970978,0.30184346,0.26470113,2.0834563,0.044973403,9.334681,108.621735,0.99251413,3.034579,0.68914396,10.1765375,6
7.6307425,0.28899512,0.30114263,9.344253,0.028461106,46.734276,144.04587,0.9940154,3.0284245,0.2804706,11.632874,7
6.7789044,0.23646078,0.32316157,1.4974415,0.043546606,23.942234,93.28061,0.9920156,3.1663513,0.48869535,11.286971,5
6.8807125,0.32157147,0.17307864,6.788034,0.05396641,23.404005,127.84433,0.99561554,3.0889223,0.47584954,9.120994,6
8.833448,0.2626818,0.30641624,6.6179457,0.042206,30.781153,159.0322,0.9969552,3.0411034,0.5006419,9.959346,5
6.824691,0.5051853,0.18874346,10.583168,0.056246348,26.900314,157.24854,0.99652636,3.1436434,0.5590744,10.066889,4
6.171525,0.3337024,0.2008043,1.0069772,0.035797227,31.85498,96.65504,0.9907196,3.1865728,0.37513983,11.601586,6
6.663843,0.23679635,0.25582764,2.8843436,0.043426696,42.19254,130.25896,0.99197465,3.178761,0.43397444,11.46042,6
6.086892,0.21269697,0.26744634,12.316566,0.038510196,33.77312,111.066826,0.99538505,3.1232173,0.4817331,9.925656,6
6.526034,0.29405308,0.34999824,18.019655,0.048888627,32.186054,153.21718,0.9986182,3.0283942,0.49840575,9.103333,5
8.0515585,0.52701044,0.37615457,3.6730213,0.021624442,36.65528,81.544174,0.99136734,3.1422863,0.43357533,13.183211,7
9.37344,0.2927723,0.49169692,1.3327075,0.034745287,24.806252,58.89347,0.9935786,2.8501573,0.40027043,10.257884,6
7.272164,0.4426725,0.26160347,5.5961213,0.035122123,29.65259,107.21874,0.9916166,3.3062062,0.53221506,13.053883,7
7.319379,0.20256393,0.2803108,13.128111,0.044707645,54.98942,199.75293,0.9965574,3.00742,0.6078865,10.819031,7
5.967001,0.17384392,0.318202,5.3215423,0.04258491,33.735252,126.76796,0.9929555,3.258875,0.43922305,10.78176,6
5.945868,0.41782212,0.23375377,3.2094834,0.05667895,24.770266,152.34308,0.9935137,3.1614327,0.48276278,9.105769,5
7.2127604,0.52878076,0.3326558,5.515511,0.027014973,31.779207,98.10585,0.9920703,2.9827359,0.36208266,12.067327,6
5.138301,0.2646581,0.24400832,11.713853,0.025637442,52.176243,145.956,0.9950234,3.3765614,0.35660687,11.282701,5
9.075588,0.16903384,0.39216754,1.1700345,0.03451912,17.85792,102.64755,0.99322927,2.8209903,0.4138655,9.886337,5
6.6544714,0.21520227,0.30130345,2.645603,0.042518094,66.1291,135.20006,0.9917681,3.2453632,0.43577924,11.377191,6
6.1627183,0.31550252,0.48502317,8.357505,0.04323481,58.08682,219.99149,0.9961695,3.162112,0.5238566,9.531467,5
6.935991,0.30012593,0.3829799,5.943467,0.069708444,13.621889,83.69133,0.9944517,3.4133928,0.65121686,11.16165,6
8.06619,0.20642723,0.44910222,1.1980035,0.03523302,36.96267,150.7921,0.9933065,3.130251,0.47654796,10.408302,5
6.858164,0.3273433,0.26980263,12.57054,0.03299335,27.588259,106.87599,0.9940586,3.0292742,0.34195915,11.760659,6
7.6294456,0.29138014,0.3132982,6.3557796,0.031548202,51.28167,134.12752,0.9940151,3.2173932,0.3813205,11.238529,6
7.3062663,0.33571404,0.5870099,1.9882429,0.02927813,22.007135,181.48756,0.9935238,3.2134526,0.6522371,10.955096,5
6.2979345,0.29643834,0.2061828,1.6836383,0.06556607,21.266596,90.89504,0.99313796,3.2662172,0.33914775,9.524571,5
6.838885,0.28935793,0.39726126,1.0309732,0.042023428,32.09246,145.69432,0.991493,3.2221277,0.39787266,11.633648,5
6.749553,0.24719405,0.282161,0.9051076,0.036738884,54.554306,125.390396,0.9900764,3.1115758,0.3329398,11.855288,6
6.820143,0.4702712,0.21015167,8.803248,0.074173965,17.344246,208.24023,0.99642485,3.2545993,0.5867208,10.141302,5
6.730377,0.3055052,0.3451005,2.8860433,0.033739265,28.056479,95.86741,0.9910254,3.1789837,0.33480695,12.352109,7
6.3493686,0.19255288,0.22004935,1.4893763,0.037042383,72.74532,173.72884,0.9911079,3.1458294,0.5066203,10.97114,5
7.7752814,0.30010003,0.31816408,5.442471,0.016531263,21.010775,80.13441,0.99223566,3.0255752,0.3692146,11.9333725,7
6.5185323,0.26083717,0.22517835,5.493502,0.04294206,13.566815,107.10793,0.9946756,3.0511973,0.37014982,9.0294,5
7.68878,0.27396572,0.35490197,1.1007075,0.047805447,19.470757,104.34118,0.993311,3.1469157,0.5903471,10.442746,5
5.982158,0.23317903,0.23864226,1.9762542,0.048103675,45.245594,141.87505,0.9920272,3.4723287,0.6364542,11.569861,6
5.847724,0.19769195,0.34969497,1.4581022,0.056067932,30.73087,145.12288,0.99303997,3.4494445,0.555547,10.414744,5
7.862292,0.30059275,0.6015779,0.21225825,0.034551103,34.252224,153.30823,0.9923423,3.1298678,0.38655385,11.093869,5
6.4502378,0.4843695,0.25525784,5.9297547,0.059955817,8.61667,125.92755,0.9953142,3.269123,0.42443132,9.720411,5
6.9800477,0.34523067,0.20134158,8.004329,0.05052041,18.574661,116.39529,0.9948693,3.206142,0.4669888,10.765464,4
6.708078,0.3640644,0.33690396,10.353564,0.021345094,22.434214,80.90416,0.9928422,3.1055448,0.32839623,11.975666,7
7.0221057,0.35533458,0.32358652,5.026026,0.041021507,38.26167,165.06354,0.9945065,3.2255116,0.76430774,10.417318,5
6.9553347,0.2361907,0.33911118,2.3758113,0.03708198,39.110554,104.23089,0.99122405,3.157483,0.39704368,11.566393,7
7.188029,0.30451182,0.2905333,23.07513,0.06296472,23.251408,167.53465,1.0013883,3.06669,0.41702676,9.163629,5
6.2353406,0.32762,0.36690992,2.5872254,0.053635385,27.2805,75.74014,0.992448,3.38834,0.6384127,11.182961,6
6.1489553,0.16987292,0.27161407,10.004725,0.04834666,41.127598,121.50002,0.99566334,3.3417442,0.4723862,9.75919,6
7.3758087,0.23048551,0.35580558,1.8679953,0.044996683,51.280384,137.15796,0.9921948,3.1979342,0.6053652,11.073543,6
7.445877,0.2174527,0.32783598,7.651881,0.034235623,34.871483,123.0108,0.99232924,2.967059,0.43045402,12.46329,8
7.4035716,0.40705162,0.3353815,3.7808053,0.03023439,25.394089,107.3791,0.99192727,3.276798,0.46229273,12.287408,8
5.1204314,0.29032174,0.34349626,0.12800221,0.048813492,21.53031,125.1257,0.99199367,3.3470752,0.45622692,10.306793,5
6.264769,0.17041591,0.21579583,11.521126,0.042263005,66.8174,164.34647,0.99798524,3.4779847,0.31648114,9.260828,6
8.176785,0.20726886,0.23356877,1.2923177,0.022564452,53.828804,150.02568,0.99305356,2.9433613,0.3713863,9.997595,5
6.8331175,0.296031,0.1570304,7.9570193,0.042044736,57.448776,185.06145,0.99521744,3.152429,0.38636932,10.227261,6
7.335316,0.21599247,0.60807395,1.7778709,0.038341153,32.68202,144.08954,0.9903031,3.0592494,0.5374398,12.40677,7
7.451669,0.2680266,0.34724194,6.924319,0.03713937,30.439592,112.14335,0.9940145,3.1221733,0.52134323,11.188882,5
6.571665,0.24742053,0.3548918,2.1551976,0.040568113,26.447746,147.82674,0.99137956,3.2297554,0.5808896,11.628339,6
7.628871,0.31145722,0.52399564,14.832999,0.03699412,39.708473,169.42479,0.9998046,3.115423,0.5617972,9.28944,5
7.036638,0.25900987,0.33796823,17.140726,0.04764021,50.19919,168.29324,0.9995118,3.0731227,0.518869,9.08721,6
6.6017666,0.27156866,0.29011193,3.0831592,0.030754713,35.011513,126.589455,0.99026054,3.2582862,0.7453281,13.253775,7
